"uf","ano_eleicao","id_mandato","nome_fonte","evento","data_evento","precisao_data","data_evento_ate","cargo_assumido","substituto_nome","url","trecho","tipo_fonte","arquivo_bruto","confianca","observacao","arquivo_frente","trecho_no_bruto"
"GO","2010","M2010_GO_7_11234_90000000497","Evandro Magal","renuncia","2012-12-31","dia",,"prefeito de Caldas Novas",,"https://portal.al.go.leg.br/deputados/perfil-biografico/9","31.12.2012 - Renuncia ao mandato de deputado estadual para assumir a Prefeitura de Caldas Novas, cargo para o qual foi eleito em 07.10.2012.","portal_casa","brutos/portal/perfil_biografico_9.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2010","M2010_GO_7_12631_90000000272","Misael Oliveira","renuncia","2012-12-31","dia",,"prefeito de Senador Canedo",,"https://portal.al.go.leg.br/deputados/perfil-biografico/24","Em 31.12.2012 renuncia ao mandato de deputado estadual para assumir a Prefeitura de Senador Canedo, cargo para o qual foi eleito nas eleições municipais de 07.10.2012.","portal_casa","brutos/portal/perfil_biografico_24.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2010","M2010_GO_7_14040_90000000314","Hildo do Candango","renuncia","2012-12-31","dia",,"prefeito de Águas Lindas de Goiás",,"https://portal.al.go.leg.br/deputados/perfil-biografico/66","31.12.2012 - Renuncia ao cargo de deputado estadual para assumir o Poder Executivo da cidade de Águas Lindas, cargo conquistado nas eleições de 07.10.2012.","portal_casa","brutos/portal/perfil_biografico_66.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2010","M2010_GO_7_14333_90000000295","Cristóvão Tormin","renuncia","2012-12-31","dia",,"prefeito de Luziânia",,"https://portal.al.go.leg.br/deputados/perfil-biografico/6","31.12.2012 - Renuncia ao mandato de deputado estadual para assumir a prefeitura de Luziânia, cargo que foi eleito em 07.10.2012.","portal_casa","brutos/portal/perfil_biografico_6.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2010","M2010_GO_7_25555_90000000068","Nilo Resende","renuncia","2013-04-04","dia",,"conselheiro do Tribunal de Contas dos Municípios",,"https://portal.al.go.leg.br/deputados/perfil-biografico/25","Em 04.04.2013 é indicado para a vaga de conselheiro do Tribunal de Contas dos Municípios, renunciado assim, ao mandato de deputado estadual.","portal_casa","brutos/portal/perfil_biografico_25.html","media","data do perfil é a da indicação; a renúncia pode ter data própria","data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2010","M2010_GO_7_45222_90000000057","Jardel Sebba","renuncia","2012-12-31","dia",,"prefeito de Catalão",,"https://portal.al.go.leg.br/deputados/perfil-biografico/16","Em 31.12.2012 - renuncia ao mandato de deputado estadual para assumir o comando da Prefeitura de Catalão, cargo que foi eleito em 07.10.2012, ao vencer as eleições municipais.","portal_casa","brutos/portal/perfil_biografico_16.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2010","M2010_GO_7_45555_90000000050","Helder Valin","renuncia","2014-09-05","dia",,"conselheiro do Tribunal de Contas do Estado",,"https://portal.al.go.leg.br/deputados/perfil-biografico/11","Em 05 de setembro de 2014 renúncia ao mandado para assumir vaga de conselheiro do Tribunal de Contas do Estado, surgida com a aposentadoria de Milton Alves.","portal_casa","brutos/portal/perfil_biografico_11.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2010","M2010_GO_7_45745_90000000060","Jânio Darrot","licenca","2011-02-08","dia",,"Secretário de Desenvolvimento da Região Metropolitana",,"https://portal.al.go.leg.br/deputados/perfil-biografico/73","Licenciou-se do Legislativo no dia 08.02.2011 para assumir a Secretaria de Desenvolvimento da Região Metropolitana;","portal_casa","brutos/portal/perfil_biografico_73.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2010","M2010_GO_7_45745_90000000060","Jânio Darrot","retorno","2011-10-04","dia",,,,"https://portal.al.go.leg.br/deputados/perfil-biografico/73","Retornou à Assembleia Legislativa em 04.10.2011, após ter deixado o cargo de secretário da Secretaria de Desenvolvimento da Região Metropolitana.","portal_casa","brutos/portal/perfil_biografico_73.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2010","M2010_GO_7_45745_90000000060","Jânio Darrot","renuncia","2012-12-31","dia",,"prefeito de Trindade",,"https://portal.al.go.leg.br/deputados/perfil-biografico/73","Em 31.12.2012 renuncia ao mandato de deputado estadual para assumir a Prefeitura de Trindade, por ter se sagrado vencedor nas eleições municipais de 07.10.2012.","portal_casa","brutos/portal/perfil_biografico_73.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2014","M2014_GO_7_13215_90000000339","Renato de Castro","renuncia","2016-12-30","dia",,"prefeito de Goianésia",,"https://portal.al.go.leg.br/deputados/perfil-biografico/128","Em 30 de dezembro de 2016, renunciou ao mandato para assumir a Prefeitura do município de Goianésia, em eleição realizada em 02 de outubro de 2016.","portal_casa","brutos/portal/perfil_biografico_128.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2014","M2014_GO_7_14147_90000000917","Zé Antônio","renuncia","2016-12-30","dia",,"prefeito de Itumbiara",,"https://portal.al.go.leg.br/deputados/perfil-biografico/113","Em 30 de dezembro de 2016, renuncia ao mandato de deputado estadual para assumir a prefeitura do município de Itumbiara, em eleição realizada em 02 de outubro de 2016.","portal_casa","brutos/portal/perfil_biografico_113.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2014","M2014_GO_7_14800_90000000928","Valcenôr Braz","licenca","2015-02-04","dia",,"Secretário do Entorno do Distrito Federal",,"https://portal.al.go.leg.br/deputados/perfil-biografico/69","No dia 04.02.2015 licenciou-se da Assembleia Legislativa para assumir a Secretaria do Entorno do Distrito Federal.","portal_casa","brutos/portal/perfil_biografico_69.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2014","M2014_GO_7_14800_90000000928","Valcenôr Braz","retorno","2015-04-13","dia",,,,"https://portal.al.go.leg.br/deputados/perfil-biografico/69","No dia 13.04.15 afasta-se da Secretaria do Entorno e retorna à Assembleia Legislativa.","portal_casa","brutos/portal/perfil_biografico_69.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2014","M2014_GO_7_14800_90000000928","Valcenôr Braz","renuncia","2016-12-08","dia",,"conselheiro do Tribunal de Contas dos Municípios","Júlio da Retífica","https://portal.al.go.leg.br/deputados/perfil-biografico/69","Em 08 de dezembro de 2016 apresenta a renúncia ao mandato de parlamentar para tomar posse no TCM. Com sua saída, efetiva-se o primeiro suplente, deputado Júlio da Retífica.","portal_casa","brutos/portal/perfil_biografico_69.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2014","M2014_GO_7_15111_90000000657","Adib Elias","renuncia","2016-12-30","dia",,"prefeito de Catalão",,"https://portal.al.go.leg.br/deputados/perfil-biografico/114","Em 30 de dezembro de 2016, renuncia ao mandato de deputado estadual para assumir a prefeitura do município de Catalão, em eleição realizada em 02 de outubro de 2016.","portal_casa","brutos/portal/perfil_biografico_114.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2014","M2014_GO_7_15800_90000000668","Ernesto Roller","renuncia","2016-12-30","dia",,"prefeito de Formosa",,"https://portal.al.go.leg.br/deputados/perfil-biografico/45","Em 30 de dezembro de 2016, renuncia ao mandato de deputado estadual para assumir a prefeitura do município de Formosa, em eleição realizada em 02 de outubro de 2016.","portal_casa","brutos/portal/perfil_biografico_45.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2014","M2014_GO_7_55555_90000000959","Lincoln Graziane Pereira da Rocha","renuncia","2019-01-01","dia",,"vice-governador do Estado de Goiás","Henrique César","https://saba.al.go.leg.br/v1/view/transparencia/public/E79oCrHSfxVnTxiHis2HPw==","Declaro empossado, para o período de 1º de janeiro de 2019 a 31 de dezembro de 2022, no cargo de Vice-Governador do Estado de Goiás, o Senhor Lincoln Graziane Pereira da Rocha.","diario_oficial","brutos/diarios/pdf/dal_2019-01-01_3417.pdf","media","o Diário registra a posse como vice-governador em 01/01/2019 e não o ato de renúncia ou de declaração de vaga, que não foi localizado; a Relação dos Deputados troca LINCOLN TEJOTA por HENRIQUE CÉSAR a partir da edição de 14/01/2019; Edição n° 13.005","data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2018","M2018_GO_7_15123_90000610590","Humberto Aidar","renuncia","2022-03-10","intervalo","2022-03-18","conselheiro do Tribunal de Contas dos Municípios","Max Menezes","https://portal.al.go.leg.br/deputados/perfil-biografico/13","Em 10 de março de 2022 é indicado, pela Assembleia Legislativa, para a uma vaga no Tribunal de Contas dos Municípios, no lugar de Nilo Rezende. * Em 18 de março de 2022 toma posse como conselheiro do Tribunal de Contas dos Municípios. Abre vaga para o suplente do MDB, Max Menezes assumir cadeira na Assembleia Legislativa.","portal_casa","brutos/portal/perfil_biografico_13.html","media","perfil dá indicação (10/03/2022) e posse no TCM (18/03/2022), sem a data do ato de saída do mandato","data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2018","M2018_GO_7_25678_90000608267","Iso Moreira","falecimento","2022-11-04","dia",,,,"https://portal.al.go.leg.br/deputados/perfil-biografico/15","Em 4 de novembro de 2022, Iso Moreira faleceu, vítima da covid-19, depois de longa internação no Rio de Janeiro.","portal_casa","brutos/portal/perfil_biografico_15.html","alta","a folha de janeiro de 2023 traz ALOISIO MOREIRA DOS SANTOS com desligamento 04/11/2022 e subsídio zero","data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2018","M2018_GO_7_45333_90000620427","Diego Sorgatto","renuncia","2020-12-31","dia",,"prefeito de Luziânia",,"https://portal.al.go.leg.br/deputados/perfil-biografico/118","Em 31 de dezembro de 2020, renuncia ao mandato de deputado estadual para assumir a prefeitura de Luziânia (01.01.2021)","portal_casa","brutos/portal/perfil_biografico_118.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2018","M2018_GO_7_90100_90000607671","Vinícius Cirqueira","cassacao","2021-09-29","dia",,,"Sérgio Bravo","https://portal.al.go.leg.br/deputados/perfil-biografico/151","Em 29 de setembro de 2021 teve seu mandato cassado pelo Tribunal Superior Eleitoral. Em sua vaga, assumiu o suplente Sérgio Bravo.","portal_casa","brutos/portal/perfil_biografico_151.html","alta",,"data_raw/assembleias3/GO/eventos.csv",TRUE
"GO","2022","M2022_GO_7_44500_90001648408","Renato de Castro","renuncia","2024-12-27","dia",,"prefeito de Goianésia",,"https://portal.al.go.leg.br/deputados/perfil-biografico/128","Em 27 de dezembro de 2024 renuncia ao mandato para assumir, em 1º de janeiro de 2025, a Prefeitura de Goianésia para o qual foi eleito de outubro de 2024.","portal_casa","brutos/portal/perfil_biografico_128.html","alta","mandato em curso (eleição de 2022); a folha de dezembro de 2024 traz RENATO MENEZES DE CASTRO com desligamento 27/12/2024","data_raw/assembleias3/GO/eventos.csv",TRUE
"MT","1998","M1998_MT_7_15150_110001107151501","Nico Baracat","licenca","1999-03-01","mes",,,,"https://www.iomat.mt.gov.br/portal/edicoes/download/12244/24","Conceder ao Deputado NICQ BARACAT licenga de 121 (cento e vinte a um) dias para tratar da assunto de interesse particular, a partir de is de margo de 1999","diario_oficial","brutos/iomat/Concede_licenga_1999-01-01_1999-12-31_p0_12a96c.json","alta","Resolução da ALMT publicada no DOE de 03/03/1999; 121 dias para assunto particular. Dia de início ilegível no OCR (""""is de margo"""")","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_15150_110001107151501","Nico Baracat","licenca","2001-06-02","dia",,,,"https://www.iomat.mt.gov.br/portal/edicoes/download/12833/8","NICO BARACAT licenga de 121 tratamento de saude, a partir de (cento e vinte e um) di P 02 de junho de 2001","diario_oficial","brutos/iomat/Concede_licenca_2001-01-01_2001-12-31_p0_70beb9.json","alta","Resolução nº 273 da ALMT de 31/05/2001, DOE de 27/07/2001; 121 dias para tratamento de saúde","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_15152_110001107151521","Zé Carlos do Pátio","licenca","2000-09-06","dia",,,,"https://www.iomat.mt.gov.br/portal/edicoes/download/12619/22","Conceder ao Deputado ZE CARLOS DO PflTIO, licenga de 121 (cento e vinte e um) dias, para tratar de assunto de interesse particular a partir de 06 de setembro de 2000","diario_oficial","brutos/iomat/Concede_licenga_2000-01-01_2000-12-31_p0_afcab4.json","alta","Resolução nº 150 da ALMT de 06/09/2000, DOE de 11/09/2000; 121 dias para assunto particular","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_22123_110001107221231","Herminio J. Barreto","licenca","2000-08-30","dia",,,,"https://www.iomat.mt.gov.br/portal/edicoes/download/12618/25","Conceder ao Deputado Herminio J. Barreto, licenga de 121 (cento e vinte e um) dias, para tratar de assunto de interesse particular a partir de 30 de agosto de 2000","diario_oficial","brutos/iomat/Conceder_ao_Deputado_2000-01-01_2000-12-31_p0_63dded.json","alta","Resolução da ALMT publicada no DOE de 06/09/2000; 121 dias para assunto particular","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_22150_110001107221501","Amador Tut","licenca","2000-06-06","dia",,,,"https://www.iomat.mt.gov.br/portal/edicoes/download/12549/34","Conceder ao Deputado AMADOR TUT, licenga de 121 (cento e vinte e um) dias, para tratamento de saude a partir de 06 de junho de 2000","diario_oficial","brutos/iomat/Concede_licenga_2000-01-01_2000-12-31_p0_afcab4.json","alta","Resolução nº 113 da ALMT de 31/05/2000, DOE de 31/05/2000; 121 dias para tratamento de saúde","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_22150_110001107221501","Amador Tut","licenca","2001-11-09","dia",,,,"https://www.iomat.mt.gov.br/portal/edicoes/download/12910/22","Conceder ao Deputado Amador Tut licen?a de 121 (cento e vinte e um) dias, para tratamento de saude, a partir de 09 de novembro de 2001","diario_oficial","brutos/iomat/Conceder_ao_Deputado_2001-01-01_2001-12-31_p0_4af005.json","alta","Resolução da ALMT publicada no DOE de 21/11/2001; 121 dias para tratamento de saúde","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_23110_110001107231101","Jair Mariano","licenca","1999-12-01","mes",,,,"https://www.iomat.mt.gov.br/portal/edicoes/download/12437/17","Conceder ao Deputado JAIR MARIANO, Zicenca para tratar Oe assunto de interesse particular, a partir de IS de dezembro de 1999","diario_oficial","brutos/iomat/Conceder_ao_Deputado_1999-01-01_1999-12-31_p0_a0d265.json","alta","Resolução da ALMT de 15/12/1999, DOE de 16/12/1999; dia de início lido no OCR como """"IS de dezembro"""" (provavelmente 15)","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_25123_110001107251231","Moacir Pires","licenca","1999-12-15","dia",,,,"https://www.iomat.mt.gov.br/portal/edicoes/download/12437/17","Conceder ao Deputado NOACIR PIRES, licenca para tratar de assunto de interesse particular, a partir de 15 de dezembro de 1999","diario_oficial","brutos/iomat/Conceder_ao_Deputado_1999-01-01_1999-12-31_p0_a0d265.json","alta","Resolução nº 73 da ALMT de 15/12/1999, DOE de 16/12/1999; licença para assunto particular sem prazo no trecho","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_25151_110001107251511","Romoaldo Júnior","licenca","1999-03-01","mes",,,,"https://www.iomat.mt.gov.br/portal/edicoes/download/12244/24","Conceder ao Deputado ROmDALDO DuNIOR licenga de 121 (cento a vintB e um) dias para tratar da assunto de lntsrasse particular, a partir dB 1S de margo de 1999","diario_oficial","brutos/iomat/Concede_licenga_1999-01-01_1999-12-31_p0_12a96c.json","alta","Resolução nº 04 da ALMT de 02/03/1999, DOE de 03/03/1999; 121 dias para assunto particular. Dia de início ilegível no OCR (""""1S de margo"""")","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_25151_110001107251511","Romoaldo Júnior","licenca","2000-06-01","mes",,,,"https://www.iomat.mt.gov.br/portal/edicoes/download/12549/34","Conceder ao Deputado R0FB0ALD0 J0NIOR, l i c e n g a de 121 ( c e n t o e v i n t e e um) d i a s , p a r a t r a t a r de a s s u n t o de i n t e r e s s e p a r t i c u l a r a p a r t i r de 1 ^ de j u n h o de 2 0 0 0","diario_oficial","brutos/iomat/Concede_licenga_2000-01-01_2000-12-31_p0_afcab4.json","alta","Resolução da ALMT de 31/05/2000, DOE de 31/05/2000; 121 dias para assunto particular; dia de início ilegível no OCR (""""1 ^ de junho"""")","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_25151_110001107251511","Romoaldo Júnior","renuncia","2000-12-06","intervalo","2000-12-28","Prefeito de Alta Floresta","Campos Neto","https://storage.al.mt.gov.br/api/v1/download/default/172081","Deputado WILSON TEIXEIRA DENTINHO - PSDB Com a saída do Deputado Romoaldo Júnior daqui, eu estou assumindo o Município de Alta Floresta","portal_casa","brutos/almt/documentos/doc_172081.pdf","media","Ata da 1ª Sessão Ordinária de 20/02/2001 (ALMT) registra a saída de Romoaldo Júnior e a entrada de Campos Neto """"em dezembro"""". Limite inferior: Romoaldo Júnior consta entre os presentes na 113ª Sessão Ordinária de 06/12/2000 (ata doc 172078, última sessão de 2000 no portal). Limite superior: admissão de Campos Neto como PARLAMENTAR no cadastro eloweb em 2000-12-28. DOE/MT de 07/02/2001 (IOMAT 12718/10) traz decreto de 02/02/2001 assinado por ele como Prefeito de Alta Floresta. Nenhum documento achado diz renúncia ou declara a vaga; forma inferida pela posse na prefeitura em 01/01/2001 e pela efetivação do suplente, por isso confiança média","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_25225_110001107252251","Emanuel Pinheiro","licenca","2000-06-01","mes",,,,"https://www.iomat.mt.gov.br/portal/edicoes/download/12549/34","Conceder ao Deputado EFIANUEL PlNHEIRO, licenga de (cento e uinte e um) dias, para tratar de assunto de inteparticular a partir de 1B de junho de 2000","diario_oficial","brutos/iomat/Concede_licenga_2000-01-01_2000-12-31_p0_afcab4.json","alta","Resolução da ALMT de 31/05/2000, DOE de 31/05/2000; 121 dias para assunto particular; dia de início ilegível no OCR (""""1B de junho"""")","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_25240_110001107252401","Benedito Pinto","licenca","2000-03-16","dia",,,,"https://www.iomat.mt.gov.br/portal/edicoes/download/12497/25","Conceder ao Deputado BENEDIT0 PINTO licenca Ijjde 121 (cento e vinte e um) dias para tratar de assunto de inteJresse particular, a partir de 16 de marco de 2000","diario_oficial","brutos/iomat/Concede_licenca_2000-01-01_2000-12-31_p0_8edf2a.json","alta","Resolução nº 80 da ALMT de 14/03/2000, DOE de 15/03/2000; 121 dias para assunto particular","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_40140_110001107401401","Eliene","licenca","2000-06-21","dia",,,,"https://www.iomat.mt.gov.br/portal/edicoes/download/12568/20","Conceder ao Deputado Eliene, licenga de 121 (cento e vinte e um) dias, para tratar de assunto de interesse particular a partir de 21 junho de 2000","diario_oficial","brutos/iomat/Conceder_ao_Deputado_2000-01-01_2000-12-31_p0_63dded.json","alta","Resolução da ALMT publicada no DOE de 28/06/2000; 121 dias para assunto particular","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_40140_110001107401401","Eliene","licenca","2001-12-13","dia",,,,"https://www.iomat.mt.gov.br/portal/edicoes/download/12927/26","Conceder ao Deputado Eliene licenca de 120 (cento e vinte) dias para tratar de assunto de interesse particular, a partir de 13 de dezembro de 2001","diario_oficial","brutos/iomat/Concede_licenca_2001-01-01_2001-12-31_p0_70beb9.json","alta","Resolução nº 399 da ALMT de 12/12/2001, DOE de 14/12/2001; 120 dias para assunto particular","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_45000_110001107450001","Chico Daltro","licenca","1999-02-01","intervalo","1999-02-02","Secretário de Estado de Agricultura e Assuntos Fundiários",,"https://www.iomat.mt.gov.br/portal/edicoes/download/12225/11","Conceder ao Deputado CHICO DALTRO licenca para exercer, junto ao Poder Executive de Mato Grosso, o cargo de Secretaria de Estado, nos termos dos Artigos 32, inciso I, § 3 a , da Constituicao Estdual e 145, inciso IV, do Regimento Interno, a partir desta data","diario_oficial","brutos/iomat/Concede_licenga_1999-01-01_1999-12-31_p0_12a96c.json","alta","Resolução nº 02 da ALMT (data lida no OCR como """"is de fevereiro de 1999""""), publicada no DOE de 02/02/1999; licença a partir da data da resolução, por isso o intervalo 01–02/02/1999. A mesma página convoca sessão para """"apreciar o pedido de licenca do Senhor Deputado CHICO DALTRO - a fim de que possa assumir a Secretaria de Estado de Agricultura e Assuntos Fundiarios -, dar posse ao Suplente""""","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_45111_110001107451111","Alencar Soares","licenca","2001-05-30","dia",,,,"https://www.iomat.mt.gov.br/portal/edicoes/download/12833/8","Conceder ao Deputado ALENCAR SOARES licenca de 121 (cento e vinte e um) d , para tratamento de saude, a partir de 30 de maio de 2001","diario_oficial","brutos/iomat/Concede_licenca_2001-01-01_2001-12-31_p0_70beb9.json","alta","Resolução da ALMT publicada no DOE de 27/07/2001; 121 dias para tratamento de saúde","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_45645_110001107456451","Carlão Nascimento","licenca","2000-02-16","intervalo","2000-03-16","Secretário de Estado",,"https://www.iomat.mt.gov.br/portal/edicoes/download/12507/30","Conceder ao Deputado CARLAO HASCIPIENTG licenga para exercer, perante o Poder Executivo de Mato Grosso, o cargo de Secretario de Estado, nos termos dos Artigos 32, inciso I, § 3^9 da Constituigao Estadual e 145, inciso IV, do Regimento Interno, a partir do dia 16 do corrente","diario_oficial","brutos/iomat/Conceder_ao_Deputado_2000-01-01_2000-12-31_p0_63dded.json","alta","Resolução da ALMT publicada no DOE de 29/03/2000; início """"a partir do dia 16 do corrente"""", sem a data da resolução legível no OCR, por isso o intervalo entre 16/02 e 16/03/2000","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998","M1998_MT_7_45645_110001107456451","Carlos Carlão Pereira do Nascimento","licenca","2002-04-11","dia",,,,"https://www.iomat.mt.gov.br/portal/edicoes/download/13139/37","Conceder ao Deputado Carlos Carlao Pereira do Nascrmentd Lcencase 121 (cento . vinte e um) dias, para tratar de assunto de mteresse parucular, a partir de 11 de abnl de 2002","diario_oficial","brutos/iomat/Concede_licenca_2002-01-01_2002-12-31_p0_4c9523.json","alta","Resolução nº 440 da ALMT de 10/04/2002, republicada no DOE de 22/10/2002; 121 dias para assunto particular","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998",,"Campos Neto","efetivacao_suplente","2000-12-01","intervalo","2000-12-31",,,"https://storage.al.mt.gov.br/api/v1/download/default/172081","quero dar as boas-vindas ao novo Deputado Campos Nevo, que assumiu, em dezembro, nesta Casa","portal_casa","brutos/almt/documentos/doc_172081.pdf","media","Vaga de M1998_MT_7_25151_110001107251511 (Romoaldo Júnior, prefeito de Alta Floresta desde 01/01/2001). Ata de 20/02/2001: assumiu em dezembro de 2000. Cadastro eloweb (matrícula 10052) dá admissão como PARLAMENTAR em 2000-12-28. Termo de posse não achado","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","1998",,"GONCALO DOMINGOS DE CAMPOS NETO","efetivacao_suplente","2000-12-28","dia",,,,"https://almt.eloweb.net/portaltransparencia-api/api/servidores/","""""matricula"""":10052,""""nome"""":""""GONCALO DOMINGOS DE CAMPOS NETO"""",""""horasSemanais"""":40.00,""""codigoCargo"""":500,""""descricaoCargo"""":""""DEPUTADO ESTADUAL"""",""""codigoLotacao"""":""""021543"""",""""descricaoLotacao"""":""""CAMPOS NETO"""",""""codigoClasse"""":10,""""descricaoClasse"""":""""PARLAMENTAR"""",""""codigoNatureza"""":3,""""descricaoNatureza"""":""""Comissionado"""",""""faixa"""":""""DEP"""",""""dataAdmissao"""":""""2000-12-28"""",""""dataDemissao"""":""""2009-05-31""""","portal_casa","brutos/eloweb/servidores_2000_p0.json","media","Vaga de M1998_MT_7_25151_110001107251511 (Romoaldo Júnior). Data de admissão no cargo de Deputado Estadual no cadastro de servidores da ALMT; a ata de 20/02/2001 confirma que assumiu em dezembro de 2000","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","2002","M2002_MT_7_15555_398","Silval da Cunha Barbosa","renuncia","2006-12-20","intervalo","2007-01-01","Vice-Governador do Estado",,"https://storage.al.mt.gov.br/api/v1/download/default/627230","declaro empossado no cargo de Governador e Vice-Governador do Estado de Mato Grosso o Sr. Blairo Borges Maggi e o Sr. Silval da Cunha Barbosa.","portal_casa","brutos/almt/documentos/doc_627230.pdf","media","Ata da Sessão Solene de 01/01/2007: posse como vice-governador; Silval não consta da chamada de deputados dessa sessão, presidida por Zeca D’Ávila. Na 24ª Sessão Extraordinária de 20/12/2006 ainda presidia e anunciou em discurso que deixaria a presidência; o cadastro eloweb dá demissão em 28/12/2006. Nenhum ato formal de renúncia localizado no DOE","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","2002","M2002_MT_7_15555_398","SILVAL DA CUNHA BARBOSA","renuncia","2006-12-28","dia",,"Vice-Governador do Estado",,"https://almt.eloweb.net/portaltransparencia-api/api/servidores/","""""matricula"""":10039,""""nome"""":""""SILVAL DA CUNHA BARBOSA"""",""""horasSemanais"""":40.00,""""codigoCargo"""":500,""""descricaoCargo"""":""""DEPUTADO ESTADUAL"""",""""codigoLotacao"""":""""021539"""",""""descricaoLotacao"""":""""SILVAL DA CUNHA BARBOSA"""",""""codigoClasse"""":10,""""descricaoClasse"""":""""PARLAMENTAR"""",""""codigoNatureza"""":3,""""descricaoNatureza"""":""""Comissionado"""",""""faixa"""":""""DEP"""",""""dataAdmissao"""":""""1999-02-01"""",""""dataDemissao"""":""""2006-12-28""""","portal_casa","brutos/eloweb/servidores_1999_p0.json","media","Mesmo evento da linha da ata de 01/01/2007; aqui só a data: cadastro eloweb, vínculo de deputado encerrado em 28/12/2006","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","2002","M2002_MT_7_15777_368","Nataniel de Jesus","licenca","2003-12-17","dia",,,,"https://storage.al.mt.gov.br/api/v1/download/default/172620","a licença do Deputado Nataniel de Jesus","portal_casa","brutos/almt/documentos/doc_172620.pdf","alta","Sessão de 17/12/2003: licença votada; Sidney Salomé toma posse em 18/12/2003; Nataniel volta às chamadas em 23/03/2004","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","2002","M2002_MT_7_22122_174","Humberto Bosaipo","licenca","2006-08-09","dia",,,,"https://storage.al.mt.gov.br/api/v1/download/default/173112","REQUERIMENTO: Humberto Bosaipo, Deputado Estadual, nos termos do art. 32, II, da Constituição Estadual, combinado com os art. 145, V, do Regimento Interno, requer licença de 121 (cento vinte um) dias para tratamento de saúde, a partir desta data. Plenário das Deliberações, em 09 de a","portal_casa","brutos/almt/documentos/doc_173112.pdf","alta","Sessão de 09/08/2006: requerimento de licença de 121 dias para tratamento de saúde; Juliano Jorge assume a vaga; Bosaipo volta às chamadas em 21/11/2006. Sem afastamento judicial registrado nas chamadas semanais da 15ª Legislatura","data_raw/assembleias3/MT/eventos.csv",TRUE
